page-link,name,price,adresse,image-link,devise,quartier,ville,pays
https://sn.coinafrique.com/annonce/moutons/mouton-4014306,Mouton,385000.0,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4014306_uploaded_image2_1671394188.jpeg""); width: 503px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4029736,Mouton,293934901.50877196,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4029736_uploaded_image2_1672591908.jpeg""); width: 456px;",demande,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4029738,Mouton,293934901.50877196,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4029738_uploaded_image2_1672592086.jpeg""); width: 456px;",demande,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4029740,Mouton,293934901.50877196,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4029740_uploaded_image1_1672592204.jpg""); width: 456px;",demande,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4030108,Mouton,350000.0,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/4030108_uploaded_image2_1673211989.jpeg""); width: 547px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4034404,Mouton ladoum,425000.0,"Niaga, Sénégal","background-image: url(""https://images.coinafrique.com/4034404_uploaded_image2_1672852720.jpeg""); width: 432px;",CFA,"Niaga,","Niaga,",Sénégal
https://sn.coinafrique.com/annonce/moutons/moutons-4042194,Moutons,200000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4042194_uploaded_image2_1673295765.jpeg""); width: 575px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/brebis-4043309,Brebis,125000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4043309_uploaded_image2_1673359543.jpeg""); width: 383px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4045097,Mouton ladoum,293934901.50877196,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/4045097_uploaded_image2_1673450122.jpeg""); width: 388px;",demande,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-4045236,Mouton,90000.0,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_4045236_uploaded_image1_1673453334.jpg""); width: 391px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4055594,Mouton Ladoum,300000.0,"Diourbel, Sénégal","background-image: url(""https://images.coinafrique.com/4055594_uploaded_image2_1674060910.jpeg""); width: 494px;",CFA,"Diourbel,","Diourbel,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-4055616,Mouton ladoum,300000.0,"Diourbel, Sénégal","background-image: url(""https://images.coinafrique.com/4055616_uploaded_image2_1674061477.jpeg""); width: 494px;",CFA,"Diourbel,","Diourbel,",Sénégal
https://sn.coinafrique.com/annonce/moutons/mouton-agnelle-4060011,Mouton  agnelle,350000.0,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4060011_uploaded_image2_1674334570.jpeg""); width: 391px;",CFA,"Dakar,","Dakar,",Sénégal
