page-link,name,price,adresse,image-link,devise,quartier,ville,pays
https://sn.coinafrique.com/annonce/chiens/chiot-husky-3032898,Chiot Husky,450000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3032898_uploaded_image1_1617282596.jpg""); width: 634px;",CFA,Dakar,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3035100,Chiots Bergers Allemands,150000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3035100_uploaded_image3_1617361106.jpeg""); width: 369px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-femelle-yorkshire-3045523,Chiot femelle Yorkshire,400000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3045523_uploaded_image1_1617806957.jpg""); width: 543px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3057290,Chiot berger allemand,160000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3057290_uploaded_image1_1618331429.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3057308,Chiots Berger allemand,160000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3057308_uploaded_image1_1618332176.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3057395,Chiot Boerboel,450000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3057395_uploaded_image1_1618335212.jpg""); width: 369px;",CFA,Mermoz-Sacré,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3062078,Chiot Bichon,250000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3062078_uploaded_image1_1618525013.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3064744,Chiot berger allemand mâle,150000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3064744_uploaded_image1_1618661657.jpg""); width: 570px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3076436,Chiot Bichon,200000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3076436_uploaded_image1_1619191470.jpg""); width: 373px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-3079960,Chiots Bichon Maltais,350000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3079960_uploaded_image1_1619390476.jpg""); width: 369px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3083215,Chiot Pitbull,130000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3083215_uploaded_image1_1619540472.jpg""); width: 503px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-3085151,Chiots Pitbull,150,"Bargny, Sénégal","background-image: url(""https://images.coinafrique.com/3085151_uploaded_image1_1619629177.jpg""); width: 576px;",CFA,"Bargny,","Bargny,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-3086369,Chiots Pékinois,Sur demande,"Fann, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3086369_uploaded_image2_1619699793.jpeg""); width: 488px;",Non défini,"Fann,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3092060,Chiot berger allemand,250000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3092060_uploaded_image2_1619960652.jpeg""); width: 369px;",CFA,Ouest,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3098631,Chiots labradors,450000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3098631_uploaded_image1_1620217195.jpg""); width: 386px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3098650,Chien Pitbull,300000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3098650_uploaded_image1_1620217591.jpg""); width: 386px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-male-femelle-3106040,Chiots Berger Malinois mâle - femelle,200000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3106040_uploaded_image1_1620542168.jpg""); width: 514px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-male-berger-allemand-3106042,Chien mâle berger allemand,150000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3106042_uploaded_image1_1620542269.jpg""); width: 514px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-3109622,Chiot berger malinois,100000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3109622_uploaded_image1_1620694648.jpg""); width: 369px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-3121248,Chiens Berger Allemand,100000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3121248_uploaded_image1_1621346709.jpg""); width: 514px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3127168,Chiot Malinois,400000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3127168_uploaded_image1_1621619155.jpg""); width: 369px;",CFA,Mermoz-Sacré,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-tigres-3130909,Chiots tigrés,150000,"Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3130909_uploaded_image1_1621857767.jpg""); width: 580px;",CFA,"Pikine,","Pikine,",Sénégal
https://sn.coinafrique.com/annonce/chiens/pitbul-3137013,Pitbul,120000,"Bargny, Sénégal","background-image: url(""https://images.coinafrique.com/3137013_uploaded_image1_1622138411.jpg""); width: 431px;",CFA,"Bargny,","Bargny,",Sénégal
https://sn.coinafrique.com/annonce/chiens/bichons-maltais-3143508,Bichons maltais,300000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3143508_uploaded_image1_1622507623.jpg""); width: 568px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154709,Mâle berger allemand,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3154709_uploaded_image3_1622895481.jpeg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154731,Mâle berger allemand,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3154731_uploaded_image1_1622896116.jpg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-bichon-malte-3154816,Chiots bichon malté,180000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3154816_uploaded_image2_1622898661.jpeg""); width: 508px;",CFA,Mermoz-Sacré,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3156059,Chiots bergers allemands,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3156059_uploaded_image2_1622974282.jpeg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3157315,Chiot Labrador,300000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3157315_uploaded_image1_1623033828.jpg""); width: 501px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/caniches-bichons-maltais-5-mois-3159435,Caniches Bichons maltais - 5 mois,125000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3159435_uploaded_image1_1623109995.jpg""); width: 369px;",CFA,"Ouakam,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3163567,Chiot Berger Allemand,165000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3163567_uploaded_image1_1623273113.jpg""); width: 607px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3166487,Chiot Malinois,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3166487_uploaded_image1_1623411352.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3169152,Chiot berger allemand,175000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3169152_uploaded_image1_1623530409.jpg""); width: 369px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-3173633,Chien,Sur demande,"Pikine, Sénégal","background-image: url(""https://images.coinafrique.com/3173633_uploaded_image3_1623766306.jpeg""); width: 580px;",Non défini,"Pikine,","Pikine,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3173764,Chiots Berger Allemand,Sur demande,"Guédiawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3173764_uploaded_image1_1623769361.jpg""); width: 399px;",Non défini,"Guédiawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3174177,Chiots berger allemand,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3174177_uploaded_image1_1623781504.jpg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3174182,Chien berger belge malinois,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3174182_uploaded_image1_1623781709.jpg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-pittbull-male-3182211,Chiots pittbull male,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3182211_uploaded_image1_1624190461.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3183820,Chiot Pitbull,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3183820_uploaded_image1_1624279100.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-3185241,Chiot pittbull,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3185241_uploaded_image1_1624350699.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-doberman-3189286,Chiot Doberman,450000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3189286_uploaded_image1_1624530960.jpg""); width: 420px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-canne-corso-italien-3190440,Chien Canne Corso italien,300000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3190440_uploaded_image1_1624569942.jpg""); width: 414px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-3191873,Chiots,Sur demande,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3191873_uploaded_image1_1624648157.jpg""); width: 405px;",Non défini,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-3193468,Chiots,Sur demande,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3193468_uploaded_image1_1624738582.jpg""); width: 405px;",Non défini,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3193543,Chiot berger allemand,150000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3193543_uploaded_image1_1624742985.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-rotweiller-3199510,Chiots Rotweiller,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3199510_uploaded_image1_1625076077.jpg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3202334,Caniche bichon,200000,"Ouest Foire, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3202334_uploaded_image1_1625164146.jpg""); width: 387px;",CFA,Ouest,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3212861,Chiot Boerboel,450000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3212861_uploaded_image1_1625581413.jpg""); width: 369px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-3214802,Chiot berger,250,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3214802_uploaded_image1_1625661526.jpg""); width: 369px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3226832,Chiot Pitbull,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3226832_uploaded_image1_1626205026.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-metisse-pitbull-malinois-3236932,Chiot métisse pitbull - malinois,170000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3236932_uploaded_image1_1626721106.jpg""); width: 572px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-alaskan-malamut-3241666,Chiot Alaskan Malamut,550000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3241666_uploaded_image3_1627044118.jpeg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3241804,Chiot Labrador,10000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3241804_uploaded_image1_1627049158.jpg""); width: 572px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3241866,Chiots malinois,150000,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3241866_uploaded_image1_1627052478.jpg""); width: 414px;",CFA,"Mbao,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-3244351,Chiot,50000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3244351_uploaded_image1_1627227850.jpg""); width: 572px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3247804,Chiot Labrador,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3247804_uploaded_image1_1627412495.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3252408,Chiot Labrador,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3252408_uploaded_image1_1627658009.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3267297,Chiot Labrador,Sur demande,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3267297_uploaded_image1_1628319181.jpg""); width: 369px;",Non défini,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3270823,Chien berger allemand,130000,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3270823_uploaded_image1_1628508317.jpg""); width: 545px;",CFA,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/berger-allemand-3275523,Berger allemand,250000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3275523_uploaded_image1_1628713420.jpg""); width: 387px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-malinois-3277097,Chiots berger allemand malinois,100000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3277097_uploaded_image1_1628797153.jpg""); width: 385px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-akita-3281423,Chiots Akita,450000,"Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3281423_uploaded_image1_1629044957.jpg""); width: 369px;",CFA,Point,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3285176,Chiots bichon,155000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3285176_uploaded_image1_1629224463.jpg""); width: 369px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-3287244,Chien,200000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3287244_uploaded_image2_1629321509.jpeg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3289564,Chiots Berger Allemand,135000,"Mbour, Sénégal","background-image: url(""https://images.coinafrique.com/3289564_uploaded_image2_1629449928.jpeg""); width: 587px;",CFA,"Mbour,","Mbour,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3291944,Chiot Berger Allemand,100000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3291944_uploaded_image1_1629570459.jpg""); width: 385px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3301357,Chiots Boerboels,450000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3301357_uploaded_image1_1630079806.jpg""); width: 369px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-croises-husky-golde-3303734,Chiots croisés husky golde,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3303734_uploaded_image1_1630254579.jpg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3303737,Chiot bichon maltais,165000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3303737_uploaded_image1_1630255149.jpg""); width: 369px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3304212,Bichon maltais,Sur demande,"Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_3304212_uploaded_image1_1630290090.jpg""); width: 387px;",Non défini,"Almadies,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-3309512,Chiots,Sur demande,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3309512_uploaded_image1_1630509383.jpg""); width: 514px;",Non défini,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-3314578,Chiots,40000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3314578_uploaded_image1_1630685159.jpg""); width: 572px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-3317614,Chiots,40000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3317614_uploaded_image1_1630845732.jpg""); width: 559px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3328493,Chiots malinois,250000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3328493_uploaded_image1_1631307007.jpg""); width: 369px;",CFA,"Fass,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3328494,Chiots berger allemand,160000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3328494_uploaded_image1_1631307064.jpg""); width: 369px;",CFA,"Fass,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-3328496,Chiots cane corso,400000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3328496_uploaded_image1_1631307137.jpg""); width: 369px;",CFA,"Fass,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-pembroke-welch-corgi-3338430,Chien Pembroke Welch Corgi,Sur demande,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3338430_uploaded_image1_1631815367.jpg""); width: 513px;",Non défini,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3338576,Chien berger allemand,109000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3338576_uploaded_image1_1631822671.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-husky-3344836,Chiots berger allemand  husky,120000,"Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3344836_uploaded_image1_1632174475.jpg""); width: 369px;",CFA,"Fass,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-3347884,Chiot,150000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3347884_uploaded_image2_1632317614.jpeg""); width: 440px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3348655,Chiots berger allemand,100000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3348655_uploaded_image1_1632345423.jpg""); width: 384px;",CFA,Hann,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3358891,Chiot Bichon maltais,300000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3358891_uploaded_image1_1632962876.jpg""); width: 543px;",CFA,Sicap,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3366238,Chiots boerboels,450000,"Thies, Sénégal","background-image: url(""https://images.coinafrique.com/3366238_uploaded_image1_1633294009.jpg""); width: 369px;",CFA,"Thies,","Thies,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3366373,Chien berger belge malinois,300000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3366373_uploaded_image1_1633299895.jpg""); width: 590px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3367797,Chiot pitbull,300000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3367797_uploaded_image1_1633361188.jpg""); width: 369px;",CFA,"Rufisque,","Rufisque,",Sénégal
https://sn.coinafrique.com/annonce/chiens/pitbull-pur-sang-3368452,Pitbull pur-sang,150000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3368452_uploaded_image1_1633396286.jpg""); width: 572px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3368938,Chiot berger allemand,150000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3368938_uploaded_image1_1633428420.jpg""); width: 519px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/femelle-berger-3376533,Femelle berger,220,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3376533_uploaded_image1_1633740684.jpg""); width: 574px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3378644,Chiots berger allemand,175,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3378644_uploaded_image1_1633871570.jpg""); width: 486px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3378709,Chiots berger allemand,175,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3378709_uploaded_image1_1633875698.jpg""); width: 486px;",CFA,Parcelle,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3384914,Chiot labrador,115000,"Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3384914_uploaded_image1_1634172104.jpg""); width: 563px;",CFA,Point,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-pur-sang-3386631,Chiot berger allemand pur-sang,150000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3386631_uploaded_image2_1634256263.jpeg""); width: 557px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-shiba-3391753,Chiot Shiba,12000000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3391753_uploaded_image1_1634566270.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3391757,Chiot Labrador,600000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3391757_uploaded_image1_1634566356.jpg""); width: 369px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-cockers-3392834,Chiot Cockers,300000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3392834_uploaded_image1_1634634800.jpg""); width: 386px;",CFA,"Guediawaye,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3401220,Chiots bergers allemands,175000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3401220_uploaded_image1_1635079428.jpg""); width: 512px;",CFA,Keur,"Massar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-cairn-terrier-3403879,Chiot Cairn Terrier,75000,"Mamelles, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3403879_uploaded_image1_1635228058.jpg""); width: 601px;",CFA,"Mamelles,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404,Chiot bichon,170000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3410404_uploaded_image1_1635541129.jpg""); width: 488px;",CFA,Mermoz-Sacré,"Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-bichon-maltais-male-3412462,Chien bichon maltais mâle,200000,"Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3412462_uploaded_image1_1635705551.jpg""); width: 402px;",CFA,"Almadies,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiots-3423235,Chiots,Sur demande,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3423235_uploaded_image1_1636132429.jpg""); width: 545px;",Non défini,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-3424026,Chiot,100,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3424026_uploaded_image3_1636184109.jpeg""); width: 545px;",CFA,"Yoff,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chien-pitbull-male-3426533,Chien pitbull mâle,170000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3426533_uploaded_image1_1636325507.jpg""); width: 572px;",CFA,"Dakar,","Dakar,",Sénégal
https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3428785,Chiot bichon maltais,Sur demande,"Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3428785_uploaded_image1_1636449218.jpg""); width: 433px;",Non défini,"Mbao,","Dakar,",Sénégal
